Year,Rich...Population..million.,Middle...Population..million.,Poor...Population..million.,Rich...Output...trill.,Middle...Output...trill.,Poor...Output...trill.,Rich...emission.intensity.of.GDP..Mt.C..trill.,Middle...emission.intensity.of.GDP..Mt.C..trill.,Poor...emission.intensity.of.GDP..Mt.C..trill.,Rich.consumption.trillions,Middle.consumption.trillions,Poor.consumption.trillions,Rich.per.capita.consumption.dollars,Middle.per.capita.consumption.dollars,Poor.per.capita.consumption.dollars,Rich.emissions.MtC,Middle.emissions.MtC,Poor.emissions.MtC,Global.emissions.MtC,atmospheric.carbon,temp.increase,Rich.damages,Middle.damages,Poor.damages,Rich.damages.trillions,Middle.damages.trillions,Poor.damages.trillions,extra.ton.emissions,temp.increase_extra.ton.emissions,Rich.damages_extra.ton.emissions,Middle.damages_extra.ton.emissions,Poor.damages_extra.ton.emissions,Rich.damages_extra.ton.emissions_trillions,Middle.damages_extra.ton.emissions_trillions,Poor.damages_extra.ton.emissions_trillions,Rich.marginal.damages,Middle.marginal.damages,Poor.marginal.damages,Rich_conversion.factor,Middle_conversion.factor,Poor_conversion.factor,Rich_utility.loss,Middle_utility.loss,Poor_utility.loss
2040,1146.04863893401,2867.97693285194,4085.46039400467,67.1380530122623,19.1751716509472,7.78868731515267,56.4644757332128,324.388256746205,414.106409811497,52.3676813495646,14.9566338877388,6.07517610581908,45694.1176582818,5215.0467866092,1487.0236203328,3790.91496508604,6220.20050466002,3225.34534122222,13236.4608109683,464.409056889017,1.39773785016679,0.0737767141919813,0.0672645205671819,0.0589892801157056,4.95322494849176,1.28980872789438,0.459449057767184,13236.4608109683,1.39773785016803,0.0737767141920446,0.0672645205672387,0.0589892801157554,4.95322494849601,1.28980872789547,0.459449057767571,4.2481573814257,1.08890674255235,0.387800902501567,1.60759674104517e-05,0.000140857249490086,0.000493991579070874,6.82932396182695e-05,0.000153380408707134,0.000191570380191859
2041,1147.00862026162,2872.70971374023,4099.22372537006,68.3473375201776,19.640313999214,7.97779424918141,55.6460591258283,320.642072102819,414.261439552844,53.3109232657385,15.3194449193869,6.2226795143615,46478.2237238802,5332.75076354345,1518.01412444249,3803.25998474075,6297.51097745797,3304.89253012229,13405.663492321,467.854609233599,1.41886742388305,0.074853021147491,0.0682303908029479,0.0598360497281843,5.11600470077256,1.34006629965898,0.477359693415241,13405.663492321,1.41886742388431,0.0748530211475551,0.0682303908030054,0.0598360497282347,5.11600470077694,1.34006629966011,0.477359693415644,4.38404867963982,1.12998499446348,0.402511357577851,1.56482766981796e-05,0.00013638441725859,0.00047911550594978,6.86028067972929e-05,0.000154112344980853,0.000192849432736445
2042,1147.92136643975,2877.21327518847,4112.3429385261,69.5611935007304,20.1099777075365,8.16816101902779,54.839315015753,316.937177659297,414.412074701889,54.2577309305697,15.6857826118785,6.37116559484168,47266.0693640093,5451.72745696128,1549.27876640686,3814.6882032583,6373.599577418,3384.98455439441,13573.2723350707,471.332714485042,1.44008578282777,0.0759326825619227,0.0691987920275678,0.0606850295864162,5.28196802471944,1.39158616506284,0.495685093106313,13573.2723350707,1.44008578282905,0.0759326825619877,0.069198792027626,0.0606850295864672,5.28196802472396,1.39158616506401,0.49568509310673,4.51993997785394,1.17172938018939,0.41705527920044,1.52350953700042e-05,0.000132087137556082,0.000464798905232531,6.88617166292993e-05,0.000154770379819579,0.000193846837193812
2043,1148.7891653215,2881.49836580741,4124.84607859258,70.7793419257944,20.5840774670497,8.35974778032773,54.0440793685422,313.273172947307,414.558441570488,55.2078867021196,16.0555804242988,6.52060326865563,48057.4576856051,5571.95541556379,1580.81129438907,3825.20437269082,6448.43926029584,3465.60401173501,13739.2476447217,474.842504332665,1.46139237766997,0.0770156558348149,0.0701696800137632,0.0615361808085118,5.45111743797166,1.44437812924139,0.514426950923803,13739.2476447217,1.46139237767126,0.0770156558348806,0.0701696800138222,0.0615361808085635,5.45111743797632,1.44437812924261,0.514426950924234,4.65405491922866,1.21280763210052,0.431765734276723,1.48358522371092e-05,0.000127957474161273,0.000451017362822111,6.90468710850677e-05,0.000155187801247097,0.00019473384283044
2044,1149.61419749101,2885.57526467207,4136.7601753963,72.0015083375572,21.0625280900605,8.55251564193023,53.2601908564414,309.649661944343,414.70066535601,56.1611765032946,16.4287719102472,6.67096220070558,48852.1946109089,5693.41306441862,1612.60549750542,3834.81407600995,6522.00470278046,3546.73392717615,13903.5527059666,478.3831122712,1.48278650623495,0.0781018906704339,0.0711430036656416,0.0623894584915994,5.62345393228622,1.49845151311885,0.533586819640961,13903.5527059666,1.48278650623626,0.0781018906705003,0.0711430036657011,0.0623894584916516,5.62345393229101,1.49845151312011,0.533586819641407,4.78550532534427,1.25388588401165,0.446420678201775,1.44499997338072e-05,0.000123987877067131,0.00043774760796458,6.91505506773578e-05,0.000155466648843047,0.000195419584028753
2045,1150.398540944,2889.4537983985,4148.11125910516,73.2274227606537,21.5452444995979,8.74642662098358,52.4874907404794,306.066252605003,414.838869674844,57.1173897533099,16.8052907096864,6.82221276436719,49650.0888348141,5816.0787062942,1644.6552028691,3843.52367409898,6594.2722454505,3628.35773314279,14066.1536526923,481.95367439765,1.50426732046615,0.0791913294746027,0.0721187053921225,0.0632448120395168,5.79897696241494,1.55381514066775,0.553166107661533,14066.1536526923,1.50426732046747,0.0791913294746698,0.0721187053921826,0.0632448120395695,5.79897696241986,1.55381514066905,0.553166107661994,4.91695573145989,1.29496413592278,0.460853577521902,1.40770130734828e-05,0.000120171164271019,0.000424967463336986,6.9216050113497e-05,0.000155617347903055,0.000195847775809258
2046,1151.14417559916,2893.1433579598,4158.92437814817,74.4568196238791,22.032141722048,8.94144359992126,51.7258227652976,302.522556472443,414.973176181766,58.0763193066257,17.1850705431974,6.97432600793858,50450.9517901157,5939.93052432633,1676.954273221,3851.3402555325,6665.21983831712,3710.45925030945,14227.0193441591,485.553330154603,1.52583383330525,0.0802839077455499,0.0730967214742548,0.0641021854851341,5.97768443771056,1.61047732693785,0.573166076147017,14227.0193441591,1.52583383330659,0.0802839077456177,0.0730967214743154,0.0641021854851872,5.97768443771561,1.61047732693918,0.573166076147493,5.04662978073611,1.33604238783391,0.47528647684203,1.37163894052961e-05,0.00011650050413671,0.00041265579608911,6.92215392569406e-05,0.000155649611730664,0.000196129719471636
2047,1151.85298764288,2896.65291520113,4169.22361905654,75.6894376905664,22.5231348826575,9.13753028535545,50.9750330651643,299.018188358468,415.103704263151,59.0377613986418,17.5680452084728,7.12727362257725,51254.5976196625,6064.94658586079,1709.49660507538,3858.27158896032,6734.82698876566,3793.02266926777,14386.1212469937,489.181223023108,1.54748492547769,0.0813795544581271,0.0740769824258363,0.0649615178067907,6.15957271644447,1.66844586687736,0.593587836342208,14386.1212469937,1.54748492547904,0.0813795544581955,0.0740769824258975,0.0649615178068443,6.15957271644964,1.66844586687873,0.593587836342697,5.17186293791383,1.37712063974504,0.489719376162157,1.33676469774624e-05,0.000112969398370108,0.000400792470085847,6.91356379698536e-05,0.000155572490155056,0.000196275838420931
2048,1152.52677370996,2899.9910390196,4179.03212789723,76.9250199967443,23.0181392036917,9.33465116887106,50.2349700798032,295.55276608226,415.230570793457,60.0015155974605,17.9541485788795,7.28102791171943,52060.8431544864,6191.10484732714,1742.2761273154,3864.32607792471,6803.0747117176,3876.03253300814,14543.4333226505,492.836501168137,1.56921935217256,0.0824781924408192,0.0750594133468185,0.0658227432383952,6.34463660280534,1.7277280249645,0.614432347108585,14543.4333226505,1.56921935217393,0.0824781924408881,0.0750594133468801,0.0658227432384492,6.34463660281064,1.72772802496592,0.614432347109089,5.30153698719005,1.41819889165617,0.504041253179821,1.30303243118064e-05,0.000109571665636047,0.000389358299533331,6.90807462941232e-05,0.000155394414761964,0.000196252645232744
2049,1153.16724490366,2903.16591118133,4188.37213300404,78.1633137962356,23.5170700050309,9.5327714896989,49.5054844788208,292.125910259014,415.353889945924,60.9673847610638,18.3433146039241,7.43556176196514,52869.5078970589,6318.3831600103,1775.28680018032,3869.51271795274,6869.94548184461,3959.47372021204,14698.9319200094,496.518318039447,1.59103574960676,0.0835797387450444,0.076043934269046,0.0666857915727894,6.5328693465363,1.78833052566312,0.63570041267309,14698.9319200094,1.59103574960814,0.0835797387451138,0.076043934269108,0.0666857915728438,6.53286934654172,1.78833052566458,0.635700412673609,5.42677014436777,1.45883305435746,0.518474152499948,1.27039793933433e-05,0.000106301425831754,0.000378335004120021,6.89415760864588e-05,0.00015507603372869,0.000196156920622192
2050,1153.7760306584,2906.18534175297,4197.26496874172,79.4040705118962,24.0198427069943,9.73185719923799,48.7864290936671,288.73724413098,415.473773049457,61.935174999279,18.7354773114556,7.59084861540563,53680.4140088922,6446.7592765968,1808.52261459234,3873.84105577716,6935.42318767716,4043.33142934593,14852.5956728002,500.2258329305,1.61293264146487,0.084684105006308,0.077030460493941,0.0675505884580394,6.7242626451577,1.8502595447118,0.657392680598133,14852.5956728002,1.61293264146625,0.0846841050063779,0.0770304604940034,0.0675505884580941,6.72426264516325,1.8502595447133,0.657392680598666,5.55022694470608,1.49924517245381,0.532573984912688,1.23881888778364e-05,0.000103153085023156,0.000367705165761784,6.87572597058758e-05,0.000154651764744685,0.000195830205402733
2051,1154.35468244892,2909.0567841298,4205.7311000674,80.6470456922446,24.5263728351884,9.93187492738737,48.0776588561862,285.386393434366,415.590328484871,62.9046956399508,19.130570811447,7.74686244336215,54493.3863017741,6576.21085838296,1841.97759177661,3877.321150551,6999.49308746104,4127.59116354358,15004.4054015556,503.958211497948,1.63490844520709,0.0857911977968349,0.078018902921802,0.0684170556863599,6.91880664871374,1.91352070125249,0.679509639977024,15004.4054015556,1.63490844520849,0.0857911977969052,0.0780189029218648,0.068417055686415,6.91880664871941,1.91352070125403,0.67950963997757,5.6745719234641,1.54054546896987,0.546673817325427,1.2082547319604e-05,0.000100121321042699,0.000357452187006028,6.85632837837512e-05,0.000154241447479608,0.000195409751581908
2052,1154.90467734987,2911.78734964681,4213.79014767934,81.891998972782,25.0365760271816,10.1327919506422,47.3790307429311,282.072986296493,415.703661614498,63.87575919877,19.5285293012016,7.90357772150092,55308.2522319883,6706.71548304185,1875.64578313271,3879.96353693152,7062.1417666263,4212.23871625987,15154.3440198177,507.71462624398,1.65696147823888,0.0869009189693652,0.0790091683724388,0.0692851114754312,7.11648996697307,1.97811905080095,0.702051619857597,15154.3440198177,1.65696147824029,0.086900918969436,0.0790091683725019,0.0692851114754865,7.11648996697886,1.97811905080254,0.702051619858157,5.79358783170392,1.58029145325145,0.560551605133242,1.17866664212829e-05,9.72010697413614e-05,0.000347560251122583,6.82870871546975e-05,0.000153606019759171,0.000194825456647276
2053,1155.42742144978,2914.38382176262,4221.4609135671,83.1386940413487,25.5503680408176,10.3345761619035,46.6904037245166,278.796653158334,415.813874739978,64.848181352252,19.9292870718377,8.06096940628473,56124.8418969348,6838.2506528548,1909.52127032091,3881.77918991963,7123.35709674359,4297.2601576765,15302.3964443397,511.494256963723,1.67908996393668,0.0880131659918518,0.0800011598969143,0.0701546707419055,7.31729967900701,2.04405907905846,0.725018787895485,15302.3964443397,1.67908996393809,0.088013165991923,0.0800011598969777,0.0701546707419611,7.31729967901292,2.04405907906008,0.72501878789606,5.91438009678313,1.62048152674288,0.574540415243519,1.15001743067773e-05,9.43875118829713e-05,0.000338014283887288,6.80164020295405e-05,0.000152953219361579,0.000194202867022843
2054,1155.9242531237,2916.85266980967,4228.76140679898,84.3868986069189,26.0676647639881,10.5371960419478,46.0116387193729,275.557026718282,415.921067083819,65.8217809133968,20.3327785159107,8.21901291271928,56942.9880336226,6970.79380332139,1943.59816553017,3882.7794913499,7183.12819585347,4382.64182183832,15448.5495090417,515.296291159689,1.70129203752519,0.0891278322728449,0.080994777080213,0.0710256453669461,7.52122134506304,2.11134469656094,0.748411149237373,15448.5495090417,1.70129203752662,0.0891278322729164,0.0809947770802767,0.0710256453670019,7.52122134506907,2.1113446965626,0.748411149237961,6.03161964818355,1.66000546641953,0.58830718074887,1.12227148182273e-05,9.16760606653701e-05,0.000328799917047029,6.76911472035807e-05,0.000152182761844323,0.0001934353522284
2055,1156.39644616879,2919.20006230665,4235.70886940223,85.6363843712773,26.588382225696,10.7406206324992,45.3425985513444,272.353741893551,416.025334790799,66.7963798095963,20.7389381360429,8.37768409334938,57762.5260185611,7104.32231207056,1977.87061189871,3882.97619793545,7241.44539006429,4468.37029449644,15592.7918824962,519.119924425159,1.72356575180258,0.090244807477398,0.0819899163346928,0.0718979444536741,7.72823902064638,2.17997923415965,0.772228545633414,15592.7918824962,1.72356575180401,0.0902448074774698,0.0819899163347567,0.0718979444537302,7.72823902065253,2.17997923416135,0.772228545634016,6.14797102116427,1.69997349530604,0.60196292395176,1.09539468374996e-05,8.90623498503124e-05,0.00031990345344158,6.73445477243217e-05,0.000151403634175205,0.000192570018215959
2056,1156.84521280716,2921.43187983197,4242.3198022099,86.8869270030745,27.1124366082486,10.9448195108459,44.6831479106434,269.186435796142,416.12677094596,67.7718030623981,21.1477005544339,8.5369592184598,58583.2938686285,7238.81350800151,2012.33278406139,3882.38141077965,7298.30017632327,4554.43240163464,15735.1139887376,522.964360798254,1.7459090827104,0.0913639778333697,0.0829864711842209,0.0727714745764345,7.93833527271851,2.24996543932444,0.796470654777187,15735.1139887376,1.74590908271184,0.0913639778334418,0.082986471184285,0.0727714745764908,7.93833527272478,2.24996543932618,0.796470654777803,6.26343421572528,1.7394974349827,0.615396622549724,1.06935436324334e-05,8.65422224820933e-05,0.000311311833747245,6.69783070747348e-05,0.000150539974025303,0.000191580251047816
2057,1157.27170656027,2923.553727459,4248.60999056431,88.1383061138,27.6397442604335,11.149762765941,44.0331533177355,266.054747720732,416.225465606272,68.747878768764,21.5590005231381,8.69681495743398,59405.132242541,7374.24468059156,2046.97888880096,3881.00754627446,7353.68518627519,4640.81519865327,15875.5079312029,526.828813088313,1.76831993474618,0.0924852264280344,0.0839843325389268,0.0736461400218246,8.1514911979182,2.32130547325914,0.821136989870617,15875.5079312029,1.76831993474762,0.0924852264281067,0.0839843325389911,0.073646140021881,8.15149119792458,2.32130547326092,0.821136989871246,6.3735683397681,1.7785772854495,0.628830321147689,1.04411922278496e-05,8.41117201735487e-05,0.000303012604799516,6.6547652212855e-05,0.000149599194940758,0.000190543513587878
2058,1157.67702499927,2925.57094675575,4254.59452978213,89.3903052352563,28.1702217115351,11.3554209759272,43.392483089781,262.958319142271,416.321505843548,69.7244380834999,21.9727729349974,8.85722836122322,60227.8844425921,7510.59308931258,2081.80316578294,3878.86730831122,7407.59415113039,4727.50596018543,16013.967419627,530.712503176114,1.790796146217,0.0936084334949507,0.0849833889605388,0.0745218430214545,8.36768644270783,2.394000908816,0.846226899410578,16013.967419627,1.79079614621845,0.0936084334950232,0.0849833889606033,0.074521843021511,8.36768644271432,2.39400090881782,0.84622689941122,6.48547882065031,1.81765713591631,0.641930952838266,1.01965928011502e-05,8.17670729372515e-05,0.000294993889446256,6.61297866546549e-05,0.000148624503607384,0.000189365708533701
2059,1158.06221237565,2927.48862735342,4260.28785029922,90.642711798161,28.703785686064,11.5617651870256,42.7610073093115,259.896793721327,416.414975796474,70.7013152025656,22.3889528351299,9.01817684587997,61051.396416371,7647.83597310522,2116.79988835651,3875.97366173698,7460.02186747217,4814.49217051978,16150.4876997289,534.614662289336,1.81333549433294,0.0947334766910688,0.0859835269183006,0.0753984839764379,8.58689922534635,2.46805272919481,0.871739567193287,16150.4876997289,1.8133354943344,0.0947334766911415,0.0859835269183652,0.0753984839764945,8.58689922535294,2.46805272919667,0.871739567193942,6.59383658785373,1.85584880796341,0.655142606831305,9.95945810218852e-06,7.95046895392645e-05,0.000287244357878833,6.56710392294069e-05,0.000147548683308945,0.000188186017418323
2060,1158.42826213638,2929.31161808946,4265.70374242577,91.8953171115389,29.2403531190778,11.768766893728,42.1385977948542,256.869817315599,416.505956729943,71.6783473470003,22.8074754328807,9.17963817710784,61875.5167582069,7785.95055986431,2151.96336440554,3872.33980699372,7510.96416394111,4901.76151460386,16285.0654855387,538.534531254618,1.8359357001401,0.0958602313640857,0.0869846310354917,0.0762759616736329,8.80910635958814,2.54346132741047,0.897674012531916,16285.0654855387,1.83593570014156,0.0958602313641586,0.0869846310355565,0.0762759616736897,8.80910635959484,2.54346132741237,0.897674012532585,6.70041799821774,1.89448456922037,0.668132216219419,9.72951289697377e-06,7.73211483526788e-05,0.000279753200386008,6.51918033287747e-05,0.000146483722428549,0.000186912125768379
2061,1158.77611932788,2931.04453773199,4270.85538065265,93.147916342608,29.7798411719825,11.9763980202344,41.5251280732616,253.877037996183,416.594527100157,72.6553747472342,23.2282761141464,9.34159045578283,62700.0967101189,7924.91407589464,2187.28793723643,3867.97915588425,7560.4178687397,4989.3018696028,16417.6988942268,542.47136072743,1.85859443329293,0.0969885708100864,0.0879865843265984,0.0771541734936757,9.03428328000704,2.62022650651135,0.924029090682479,16417.6988942268,1.8585944332944,0.0969885708101595,0.0879865843266633,0.0771541734937326,9.03428328001385,2.62022650651328,0.92402909068316,6.80699940858176,1.93267624126747,0.681121825607534,9.50649343468092e-06,7.52131886882718e-05,0.000272510101473749,6.47106951875594e-05,0.00014536274280779,0.000185612577812294
2062,1159.10668289287,2932.69178529355,4275.75534746014,94.4003084968928,30.3221672487124,12.1846309030765,40.9204733535283,250.918106067445,416.680762624158,73.6322406275764,23.6512904539957,9.50401210439967,63524.990162085,8064.70375530046,2222.76798649043,3862.90530841195,7608.38077790722,5077.10129698779,16548.387383307,546.424411400943,1.88130931666668,0.0981183665215306,0.0889892684252065,0.0780330156108685,9.26240406884369,2.69834748052967,0.950803493472439,16548.387383307,1.88130931666815,0.0981183665216038,0.0889892684252714,0.0780330156109254,9.2624040688506,2.69834748053164,0.950803493473132,6.91180446210637,1.96909155647518,0.693667345785798,9.29014693736756e-06,7.31777025799271e-05,0.000265505215293481,6.4211679055321e-05,0.000144093596272386,0.000184172297984916
2063,1159.42080786435,2934.25754994278,4280.4156565883,95.652296398335,30.8672490121938,12.3934382748706,40.3245105019108,247.992674089511,416.764736352668,74.6087911907013,24.0764542295112,9.66688185439907,64350.0536514699,8205.29684927646,2258.39792907029,3857.13203064654,7654.85162432075,5165.14803512951,16677.1316900968,550.392954194967,1.90407793081037,0.0992494884256673,0.0899925638027052,0.0789123831850007,9.49344148427505,2.77782287614384,0.977995750126243,16677.1316900968,1.90407793081185,0.0992494884257406,0.0899925638027702,0.0789123831850577,9.49344148428206,2.77782287614585,0.977995750126949,7.01128044511279,2.00683913931243,0.706212865964062,9.08023111174464e-06,7.12117270029101e-05,0.000258729142321281,6.36640468308799e-05,0.000142910480927472,0.000182717849107135
2064,1159.71930746055,2935.74582052347,4284.84777573659,96.9036866691975,31.4150044010071,12.6027932491442,39.7371180181866,245.100396902551,416.846518745275,75.584875601974,24.5037034327855,9.83017873433248,65175.146361479,8346.67063527194,2294.17222007207,3850.67323357128,7699.83004738222,5253.43049237222,16803.9337733257,554.376270426005,1.92689781824193,0.10038180511348,0.0909963499779102,0.0797921705451993,9.72736699000514,2.85865073503163,1.0056042282816,16803.9337733257,1.92689781824341,0.100381805113554,0.0909963499779752,0.0797921705452563,9.72736699001225,2.85865073503367,1.00560422828232,7.1107564281192,2.04281036531029,0.718536341537401,8.8765136823107e-06,6.93124365036625e-05,0.000252172907231043,6.31187267257789e-05,0.000141592163734593,0.000181195398196644
2065,1160.00295508486,2937.16039469072,4289.06264866672,98.154289709589,31.9653516461688,12.8126693061831,39.1581760129124,242.240931652166,416.926177747161,76.5603459734794,24.9329742840117,9.99388205882282,66000.1301185295,8488.8024260034,2330.08535371464,3843.54295287048,7743.31656335704,5341.93724056528,16928.7967567928,558.373651959383,1.94976648758668,0.101515184059282,0.0920005057177299,0.0806722713659157,9.96415078607699,2.9408285168926,1.03362713519014,16928.7967567928,1.94976648758816,0.101515184059355,0.092000505717795,0.0806722713659727,9.9641507860842,2.94082851689468,1.03362713519087,7.21023241112562,2.07966976972784,0.730748794808278,8.67877194513256e-06,6.74771362204353e-05,0.000245827937905636,6.25759627675625e-05,0.000140330160345447,0.000179638469354747
