year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,gross.output_0elasticity,temp.increase_0elasticity
2200,0.130862221929011,0,0,0,2218.94197834892,1106.10220532945,1106.10220532945,0,2218.94197828699,1106.10220532019,1106.10220532019,0.0294928589611855,1073.48008899101,55844.233309146,0.00401360779635483,8.07771800801494e-06,1101.65381011287,57309.8774991512,0.0262452200192559,0.00351228498176976,5.62564956961972e-05,1102.15503373142,57335.9519918046,0.0267121347051301,0.00335307974565353,0.000175076639168742,1102.19970377145,57338.2758021512,0.0267537470652416,0.00327495699267776,0.000391792992139124,1102.04640508485,57330.3009475562,0.0266109417275642,1.15666298698091,1.08201740309013,1.05721012507031,1.04482167420694,0,0
2201,0.131710470379925,0,0,0,2240.39026568651,1116.48676034224,1116.48676034224,0,2240.39026562874,1116.4867603336,1116.4867603336,0.0296450771062815,1083.38842424375,56359.8689040083,0.00400001896045874,7.98425155850445e-06,1112.01187782061,57848.9138809269,0.0264203058998366,0.00350041743013694,5.5605557534032e-05,1112.51650775703,57875.1656632288,0.0268860944620239,0.00334176845180069,0.000173050845270131,1112.56251113207,57877.5588438535,0.0269285569565485,0.00326391987868157,0.000387259595469173,1112.41026679972,57869.6388122005,0.0267880308728827,1.1547032750825,1.08018785868276,1.05542542004014,1.04305958261926,0,0
2202,0.132559651609693,0,0,0,2261.97832639315,1126.91992463661,1126.91992463661,0,2261.97832633925,1126.91992462855,1126.91992462855,0.0297971556754707,1093.34091620842,56877.8033725896,0.00398651293911495,7.89189791704385e-06,1122.41855023869,58390.4806413131,0.0265952125263075,0.00348862799989802,5.49623694172642e-05,1122.92658204468,58416.9094822532,0.0270598725408125,0.00333053330997813,0.000171049170397862,1122.97392157172,58419.3721800913,0.0271031705884167,0.00325295787736941,0.000382780173250312,1122.82273898661,58411.507356575,0.0269648947927636,1.15275220510379,1.07836728435446,1.05364973781267,1.0413065314577,0,0
2203,0.133409775810902,0,0,0,2283.70287717389,1137.40128042019,1137.40128042019,0,2283.70287712361,1137.40128041268,1137.40128041268,0.0299490926274055,1103.33714411836,57398.0148266631,0.00397308956714642,7.80064346124415e-06,1132.87341079743,58934.5561112625,0.0267699377624761,0.00347691637404579,5.43268364740666e-05,1133.38483987107,58961.1617718332,0.0272334670439503,0.00331937396775494,0.000169071319299974,1133.43351828402,58963.6941294929,0.0272775862990737,0.00324207062093426,0.000378354064756761,1133.28340474702,58955.8848945113,0.0271415322037338,1.15080979707717,1.07655567653602,1.05188306824078,1.03956250748961,0,0
2204,0.134260847703663,0,0,0,2305.56087114894,1147.93040011456,1147.93040011456,0,2305.56087110204,1147.93040010756,1147.93040010756,0.0301008859714238,1113.37667803758,57920.4809008614,0.00395974866640787,7.71047473954942e-06,1143.37603315522,59481.1181132307,0.0269444795363597,0.00346528222832541,5.36988650223623e-05,1143.89085474008,59507.9003463788,0.0274068761313385,0.00330829006698103,0.000167117000427145,1143.94087468911,59510.5025021089,0.0274518024801816,0.00323125773655438,0.00037398061754864,1143.79183740823,59502.7492312248,0.0273179418705399,1.1488760690936,1.07475303028578,1.05012539996914,1.03782749635226,0,0
2205,0.135112867077204,0,0,0,2327.54947205925,1158.50684648404,1158.50684648404,0,2327.5494720155,1158.50684647751,1158.50684647751,0.0302525337667743,1123.45907899174,58445.1787594754,0.00394649004625155,7.62137846848542e-06,1153.92598132674,60030.143967834,0.027118835838989,0.00345372523155423,5.30783625506635e-05,1154.44419051099,60057.1025184166,0.027580098019289,0.00329728124406659,0.00016518592587306,1154.49555456194,60059.7746060746,0.0276258175758838,0.00322051884665376,0.000369659187338528,1154.34760065156,60052.0776699763,0.0274941226052862,1.14695103735244,1.07295933932811,1.04837672046941,1.03610148258649,0,0
2206,0.135965829263174,0,0,0,2349.66603107982,1169.13017264124,1169.13017264124,0,2349.666031039,1169.13017263515,1169.13017263515,0.0304040341218481,1133.58389897937,58972.0850970358,0.00393331350398097,7.53334153058629e-06,1164.52280968839,60581.6104941279,0.0272930047232295,0.00344224504593291,5.24652377036319e-05,1165.044401404,60608.7450988681,0.0277531309795003,0.00328634713025363,0.000163277811329473,1165.09711203774,60611.4872478887,0.0277996300818482,0.00320985356915518,0.000365389137890894,1164.95024851792,60603.8470123521,0.0276700732665526,1.14503471621038,1.07117459609112,1.04663701607476,1.03438444966965,0,0
2207,0.136819725576455,0,0,0,2371.90806595291,1179.79992218543,1179.79992218543,0,2371.90806591483,1179.79992217975,1179.79992217975,0.0305553851934174,1143.75068111189,59501.1761455812,0.00392021882529285,7.44635097258048e-06,1175.1660631161,61135.4940167593,0.02746698430262,0.00343084132734782,5.18594002694446e-05,1175.69103213799,61162.804404205,0.0279259733380449,0.00327548735187977,0.00016139237604689,1175.74509174986,61165.6167395691,0.0279732385443198,0.00319926151772596,0.000361169840934113,1175.59932554554,61158.0335654186,0.0278457927585095,1.14312711822918,1.06939879174357,1.04490627201355,1.03267638004781,0,0
2208,0.137674543668964,0,0,0,2394.27324223841,1190.51562896764,1190.51562896764,0,2394.27324220289,1190.51562896234,1190.51562896234,0.0307065851858815,1153.95895939162,60032.4276631274,0.00390720578470756,7.36039400290564e-06,1185.85527675126,61691.7703538085,0.0276407727502294,0.00341951372566507,5.12607611624873e-05,1186.38361769645,61719.2562442863,0.028098623474376,0.00326470153063445,0.000159529342780704,1186.43902859565,61722.1388864901,0.0281466415592004,0.00318874230201652,0.000357000676039932,1186.29436653596,61714.6131295618,0.0280212800300863,1.14122825422255,1.06763191623098,1.04318447244235,1.03097725516724,0,0
2209,0.13853026791622,0,0,0,2416.75935638745,1201.27681746446,1201.27681746446,0,2416.75935635432,1201.27681745952,1201.27681745952,0.0308576323505202,1164.20825907994,60565.8149527828,0.00389427414598829,7.27545799035241e-06,1196.58997637301,62250.4148361195,0.0278143682975288,0.00340826188501629,5.06692324139086e-05,1197.12168369988,62278.0759416968,0.0282710798203383,0.00325398928380785,0.000157688437761804,1197.17844810888,62281.0290067212,0.0283198377711184,0.00317829552789202,0.000352881030557683,1197.03489692642,62273.5610178238,0.0281965340740878,1.139338133302,1.06587395831094,1.0414716004782,1.02928705550525,0,0
2210,0.139386879698915,0,0,0,2439.36432059089,1212.08300256027,1212.08300256027,0,2439.36432055998,1212.08300255566,1212.08300255566,0.0310085249847537,1174.49809649178,61101.3128520758,0.00388142366254926,7.191530461643e-06,1207.36967818132,62811.4022960302,0.0279877692332804,0.00339708544407639,5.00847271547564e-05,1207.90474618879,62839.2383204723,0.0284433408592053,0.00324335022453257,0.00015586939064409,1207.96286624274,62842.2619197531,0.0284928258725318,0.00316792079765718,0.000348810299496847,1207.82043257283,62834.8520446312,0.0283715539263823,1.13745676292175,1.06412490558775,1.03976763823022,1.02760576060037,0,0
2211,0.140244357693122,0,0,0,2462.08614909506,1222.93368966676,1222.93368966676,0,2462.08614906623,1222.93368966246,1222.93368966246,0.0311592614314108,1184.82797911715,61638.8957392619,0.00386865407785316,7.10859909964045e-06,1218.19388891596,63374.7070735509,0.0281609739024475,0.00338598403633352,4.95071596035065e-05,1218.7323117427,63402.7177122813,0.0286154051247209,0.00323278396201832,0.000154071934465664,1218.7917894889,63405.811952679,0.0286656046028362,0.00315761771027456,0.00034478788544019,1218.65047986888,63398.4605319758,0.0285463386650707,1.13558414892265,1.06238474454621,1.03807256683052,1.02593334908179,0,0
2212,0.141102678120426,0,0,0,2484.92294591224,1233.82837474406,1233.82837474406,0,2484.92294588535,1233.82837474006,1233.82837474006,0.0313098400780039,1195.19740564712,62178.5375346735,0.00385596512579812,7.02665174139468e-06,1229.06210587753,63940.3030174532,0.0283339807051148,0.00337495729035134,4.89364450524546e-05,1229.60387750121,63968.4879575135,0.0287872712001592,0.00322229010177977,0.000152295805606475,1229.66471489852,63971.6529412843,0.0288381727474832,0.00314738586157627,0.000340813198448994,1229.52453576705,63964.3603105051,0.0287208874096739,1.13372029557531,1.06065346058477,1.03638636646439,1.02426979869828,0,0
2213,0.141961814951549,0,0,0,2507.87289376471,1244.76654413649,1244.76654413649,0,2507.87289373963,1244.76654413275,1244.76654413275,0.031460259356011,1205.60586582027,62720.2116927423,0.00384335653109442,6.94567637590915e-06,1239.97381676382,64508.1634767678,0.0285067880954295,0.00336400483002387,4.83724998521624e-05,1240.51893100029,64536.5223967745,0.028958937717399,0.00321186824585775,0.000150540743739918,1240.58112991853,64539.758221541,0.0290105291371223,0.00313722484446946,0.000336885655954733,1240.44208761493,64532.5247110185,0.0288951993203487,1.13186520562218,1.05893103804794,1.0347090163999,1.02261508634635,0,0
2214,0.142821740126224,0,0,0,2530.93424409827,1255.74767474285,1255.74767474285,0,2530.93424407487,1255.74767473937,1255.74767473937,0.0316105177401659,1216.05284059322,63263.8912108522,0.00383082800963116,6.86566114248836e-06,1250.9284998394,65078.2613095897,0.028679394580558,0.00335312627482303,4.78152413999484e-05,1251.47695034192,65106.7938796948,0.029130403356006,0.00320151799303389,0.000148806491797016,1251.54051256139,65110.1006384175,0.0291826726467402,0.00312713424913566,0.000333004682678922,1251.40261332494,65102.9265732767,0.0290692735970857,1.13001888031884,1.05721746025799,1.03304049501684,1.02096918809787,0,0
2215,0.143682423745948,0,0,0,2554.10530813187,1266.77123413634,1266.77123413634,0,2554.10530811004,1266.7712341331,1266.7712341331,0.0317606137477555,1226.53780226217,63809.548635657,0.00381837926883319,6.78659432899669e-06,1261.92562405509,65650.5688892851,0.0288517987196563,0.00334232124003912,4.72645881277628e-05,1262.47740431358,65679.2747711386,0.0293016668423332,0.00319123893903897,0.000147092795928682,1262.54233152448,65682.6525520875,0.0293546021948162,0.00311711366322409,0.000329169710548666,1262.40558149376,65675.5382522103,0.0292431094789261,1.12818131947443,1.05551270954595,1.03138077983497,1.01933207922706,0,0
2216,0.144543834233791,0,0,0,2577.38444882867,1277.83668056078,1277.83668056078,0,2577.38444880832,1277.83668055775,1277.83668055775,0.031910545937924,1237.06021446458,64357.1560631623,0.00380601000800842,6.70846436993191e-06,1272.96464904412,66225.0581042892,0.0290239991228578,0.00333158933701428,4.67204594887696e-05,1273.51975238451,66253.9369510023,0.0294727269486312,0.0031810306767551,0.000145399405463964,1273.5860461864,66257.3858377294,0.029526316742494,0.00310716267203923,0.000325380178603217,1273.45045139863,66250.33161772,0.0294167062431975,1.12635252149115,1.05381676728204,1.02972984754176,1.01770373423691,0,0
2217,0.145405938456249,0,0,0,2600.77007366918,1288.94346273505,1288.94346273505,0,2600.77007365019,1288.94346273223,1288.94346273223,0.0320603129109859,1247.61953199519,64906.6851291696,0.00379371991868586,6.63125984423874e-06,1284.04502492739,66801.7003479868,0.029195994450279,0.00332093017336932,4.618277594212e-05,1284.60344451074,66830.7518040898,0.0296435824921762,0.00317089279641176,0.000143726072862657,1284.67110641204,66834.2718754017,0.0296978152927703,0.00309728085872255,0.00032163553288793,1284.53667280245,66827.2780445542,0.0295900632047763,1.12453248340304,1.05212961390526,1.02808767401938,1.01608412688493,0,0
2218,0.146268701878792,0,0,0,2624.26062810397,1300.09102007872,1300.09102007872,0,2624.26062808626,1300.09102007608,1300.09102007608,0.0322099133077447,1258.21520102981,65458.1070208996,0.00378150868494449,6.5549694737923e-06,1295.16619253812,67380.4665303858,0.0293677834110365,0.00331034335322384,4.56514589423903e-05,1295.72792135999,67409.6902317911,0.0298142323344066,0.00316082488577607,0.000142072553682432,1295.79695277744,67413.2815617221,0.0298690968896836,0.00308746780442882,0.000317935226380702,1295.66368617862,67406.3484239878,0.0297631797153286,1.12272120091388,1.05045122895256,1.02645423437126,1.01447323020847,0,0
2219,0.14713208868171,0,0,0,2647.85458971089,1311.27878271313,1311.27878271313,0,2647.85458969438,1311.27878271068,1311.27878271068,0.0323593458088207,1268.84665913155,66011.3924773185,0.00376937598373324,6.47958212154527e-06,1306.32758342304,67961.3270781721,0.0295393647622813,0.00329982847740995,4.51264309266779e-05,1306.8926143127,67990.7226521375,0.0299846753800732,0.00315082653033726,0.000140438606538679,1306.96301657086,67994.3853099232,0.0300401606175197,0.00307772308849696,0.000314278718902104,1306.83092271216,67987.5131638781,0.0299360551625795,1.12091866843425,1.04878159108716,1.02482950294789,1.01287101654932,0,0
2220,0.147996061885366,0,0,0,2671.55046293669,1322.50617165229,1322.50617165229,0,2671.55046292129,1322.50617165001,1322.50617165001,0.0325086091339855,1279.51333544076,66566.5117990151,0.00375732148518227,6.40508679038899e-06,1317.52862003244,68544.251944602,0.0297107373082488,0.00328938514367974,4.46076153066696e-05,1318.09694565229,68573.8190096971,0.0301549105763972,0.00314089731348557,0.00013882399307982,1318.16871998306,68577.5530597486,0.0302110056000156,0.00306804628861561,0.000310665477060144,1318.03780448995,68570.74219856,0.0301086889695576,1.11912487911795,1.04712067812641,1.0232134533722,1.01127745757789,0,0
2221,0.148860583553802,0,0,0,2695.34677440653,1333.7725998005,1333.7725998005,0,2695.34677439216,1333.77259979837,1333.77259979837,0.032657702041504,1290.21465164509,67123.4348986608,0.00374534485290573,6.33147262508164e-06,1328.76871671419,69129.2106612011,0.0298818998993195,0.00327901294690657,4.40949364820705e-05,1329.34032955946,69158.9488272944,0.0303249369122225,0.00313103681668564,0.000137228478029105,1329.41347710153,69162.7543291713,0.0303816309995063,0.00305843698098354,0.000307094974343786,1329.28374549473,69156.0050405532,0.0302810805937007,1.11733982489747,1.04546846706896,1.02160605856427,1.00969252431677,0,0
2222,0.149725614459194,0,0,0,2719.24206892199,1345.07746823937,1345.07746823937,0,2719.24206890858,1345.07746823739,1345.07746823739,0.0328066233274844,1300.95001839255,67682.1311144142,0.00373344574429627,6.25872889597155e-06,1340.04727601461,69716.1721453366,0.0300528514311093,0.00326871147928044,4.35883197272461e-05,1340.62216841167,69746.0810135058,0.0304947534173026,0.00312124461964468,0.000135651828831824,1340.69669021014,69749.9580218945,0.0305520360164885,0.00304889474046513,0.000303566690333485,1340.56814790566,69743.2705881098,0.0304532295268794,1.11556349651888,1.04382493412137,1.02000729076556,1.00811618716382,0,0
2223,0.150591114593887,0,0,0,2743.23490504245,1356.42017004207,1356.42017004207,0,2743.23490502995,1356.42017004022,1356.42017004022,0.0329553718252347,1311.71883898709,68242.5694021706,0.0037216238108114,6.18684501247138e-06,1351.36369247841,70305.1048978946,0.0302235908435537,0.00325848033049749,4.30876912850622e-05,1351.94185658456,70335.1840604154,0.0306643591613986,0.00311152030047536,0.000134093815947354,1352.01775359038,70339.1326251027,0.0307222198885352,0.00303941914074086,0.000300080111354723,1351.89040589869,70332.5073229187,0.0306251352939491,1.11379588357583,1.0421900547241,1.01841712156257,1.00654841591465,0,0
2224,0.151457043119919,0,0,0,2767.32385194746,1367.80008927249,1367.80008927249,0,2767.3238519358,1367.80008927076,1367.80008927076,0.0331039464046282,1322.52050842497,68804.7182854172,0.00370987869825195,6.11581051652671e-06,1362.71735165166,70895.9769513939,0.0303941171200167,0.00324831908794384,4.25929783213975e-05,1363.29877945446,70926.2259917077,0.030833753253521,0.00310186343585367,0.00013255421270759,1363.37605252404,70930.2461575574,0.0308921818896642,0.00303000975445312,0.000296634730161218,1363.24990464946,70923.6832582164,0.0307967974523095,1.11203697454296,1.04056380357699,1.01683552190996,1.00498917978472,0,0
2225,0.1523233584034,0,0,0,2791.50748639266,1379.21660076064,1379.21660076064,0,2791.50748638179,1379.21660075903,1379.21660075903,0.0332523459714749,1333.35441318255,69368.5458442059,0.0036982100470328,6.04561508058188e-06,1374.10762985799,71488.7558583625,0.0305644292864143,0.00323822733687388,4.21041089109768e-05,1374.69231317462,71519.1743510398,0.0310029348411596,0.0030922736011719,0.000131032795272862,1374.77096306933,71523.2661579688,0.0310619213296216,0.00302066615334733,0.000293230045836257,1374.64602010953,71516.7659271608,0.0309682155912509,1.11028675680847,1.03894615466409,1.01526246215316,1.00343844743085,0,0
2226,0.153190018094837,0,0,0,2815.78438992074,1390.66907034,1390.66907034,0,2815.7843899106,1390.6690703385,1390.6690703385,0.0334005694669017,1344.21993145064,69934.0197273307,0.00368661749244609,5.97624850618027e-06,1385.53389443513,72083.4087036223,0.0307345264103506,0.00322820466058313,4.16210120276228e-05,1386.1218249117,72113.99621433,0.0311719031095159,0.00308275037068673,0.000129529342601597,1386.20185229745,72118.1596972862,0.0312314375531588,0.00301138790840858,0.000289865563724814,1386.07811924295,72111.7223951217,0.0311393893312847,1.10854521670613,1.03733708127801,1.01369791205052,1.00189618697225,0,0
